index,Age,Prof,Det,Amb,Mins,Av Rat,Imp M,Pres,Cons,Ada,Inj Pr,WR,CA,Margin,Training facilities,Div Rep,Growth
392,34.119096509240244,14,15,13,45,0.0,14,13,12,10,9,3250,107,18,10,117,-6
394,33.541409993155376,15,15,16,1396,6.55,15,15,13,17,7,5500,124,16,15,161,-7
395,35.97809719370294,10,10,14,2099,7.03,14,8,9,14,13,2250,94,38,8,66,-10
396,36.328542094455855,15,15,14,90,6.6,12,11,10,6,4,4250,100,35,12,80,-10
397,32.68446269678302,12,13,15,3254,6.89,13,12,12,7,10,5000,112,23,6,117,-8
398,34.8062970568104,12,13,14,2485,7.16,10,14,13,9,6,3000,113,2,12,117,-9
399,34.8145106091718,14,14,12,2985,6.9,14,11,13,11,5,3250,110,6,12,117,-10
400,36.26830937713895,13,15,12,1866,6.81,13,12,13,5,8,3500,101,18,6,66,-10
401,33.648186173853524,12,8,11,2771,6.66,14,7,12,14,10,5000,115,40,6,130,-9
403,36.709103353867214,14,11,15,3243,6.81,14,14,10,8,5,3500,111,14,8,117,-13
404,33.39356605065024,12,8,12,2551,6.9,12,10,10,11,5,1650,86,9,4,66,-9
405,34.97604380561259,5,11,10,401,6.71,15,8,11,8,11,6250,141,7,17,178,-15
406,33.87816563997262,15,13,15,367,6.92,13,13,13,14,5,5000,124,26,14,161,-8
407,33.34428473648186,8,9,10,788,7.22,12,10,12,13,8,1500,92,8,4,66,-11
408,33.40451745379877,16,10,16,2622,6.71,16,12,9,11,6,4000,113,25,5,107,-6
410,35.43326488706366,12,15,18,364,6.63,16,14,10,15,10,4000,74,66,14,72,-11
411,34.67488021902806,17,12,12,142,6.68,16,11,12,18,14,4000,100,35,16,134,-7
412,41.22108145106092,12,15,15,2551,6.73,13,14,15,3,1,900,47,22,5,46,-12
414,37.74401095140315,17,11,15,0,0.0,10,11,9,11,10,1250,80,45,11,125,-11
416,36.89801505817933,7,11,11,0,0.0,11,11,11,13,10,2300,97,18,10,94,-12
417,35.846680355920604,16,15,12,310,6.62,15,13,13,6,10,3750,111,25,9,94,-8
418,35.75359342915811,18,16,14,0,0.0,17,14,17,10,5,1900,93,32,14,125,-7
422,38.776180698151954,20,15,17,1845,6.74,13,11,15,13,11,7500,156,18,20,185,-16
423,37.158110882956876,15,12,15,2542,6.65,10,13,12,13,7,3950,119,2,13,158,-16
425,37.152635181382614,15,14,15,1174,6.89,10,12,10,15,15,1650,88,5,15,86,-11
426,36.84873374401095,12,11,12,39,6.8,8,13,10,11,7,2250,100,15,12,104,-11
427,36.53661875427789,14,14,14,1693,6.61,12,14,12,13,12,4150,113,17,8,158,-10
428,36.25462012320329,15,16,14,2492,6.83,13,13,13,15,7,3250,115,32,14,104,-11
429,34.93223819301848,11,10,10,2104,6.83,9,10,11,9,11,1500,96,7,4,66,-11
430,29.190965092402465,15,17,15,2731,7.05,14,17,15,14,7,6250,141,3,12,178,0
431,29.352498288843258,15,15,14,2902,6.86,13,14,13,12,8,6400,148,6,17,173,0
432,28.09034907597536,15,15,15,2194,6.79,14,15,12,15,8,5800,131,6,15,178,0
433,27.222450376454482,14,15,15,1965,6.71,13,15,16,11,3,3500,128,10,15,173,3
434,33.51129363449692,13,13,10,3538,6.92,13,8,12,10,10,2800,110,10,6,117,-7
435,31.956194387405887,14,14,16,1862,6.83,13,12,11,13,7,5250,120,25,14,134,-9
436,31.871321013004792,14,15,11,2340,6.99,14,13,12,14,7,1750,97,4,8,66,-6
437,29.50034223134839,12,13,11,2160,7.2,10,10,11,9,8,1500,97,9,2,66,0
438,35.03901437371663,12,16,14,2464,6.73,14,14,13,12,8,6000,126,30,14,147,-10
439,31.975359342915812,14,13,12,2337,6.87,10,12,11,16,12,3350,107,13,15,94,-8
440,28.213552361396303,11,16,16,1875,6.83,14,11,13,13,10,6150,143,5,19,173,0
441,29.533196440793976,10,14,12,2679,6.85,1,13,13,12,7,3500,120,6,14,117,0
442,31.42778918548939,13,13,12,538,6.79,12,12,13,14,12,4300,116,4,14,125,-12
443,30.976043805612594,16,14,14,343,6.74,12,14,13,14,6,6250,139,16,19,185,-1
444,21.94387405886379,16,16,10,3412,6.83,13,13,15,14,4,2000,90,40,12,85,15
445,24.331279945242983,13,13,12,1075,6.62,11,12,11,13,6,3600,121,7,14,161,0
446,23.49075975359343,11,11,11,1113,6.73,12,11,11,14,6,3250,110,17,8,117,0
447,25.9958932238193,13,3,10,383,7.04,7,10,13,13,7,2750,110,10,10,117,0
448,28.54483230663929,9,3,12,2758,7.04,8,12,14,16,11,1500,85,15,10,94,0
449,22.357289527720738,10,15,16,3126,6.89,14,8,7,14,9,3200,120,18,14,147,11
450,24.046543463381244,13,13,13,539,6.72,10,7,12,10,8,5600,122,13,14,178,0
451,26.86652977412731,11,13,10,2897,6.74,11,12,12,12,5,2500,100,5,5,85,0
453,26.50239561943874,8,9,11,487,7.0,8,10,11,14,12,1500,90,5,5,66,0
454,22.72689938398357,12,14,10,1246,6.83,13,11,10,12,8,2500,116,18,16,117,3
455,23.394934976043807,8,8,12,1953,6.79,8,13,10,10,7,2250,100,15,10,104,0
456,26.04243668720055,14,14,11,2351,6.89,11,12,13,11,6,3500,128,7,14,161,0
457,22.937713894592743,11,13,13,2475,6.94,9,13,11,14,15,3850,115,14,14,140,7
458,21.560574948665298,13,13,12,108,6.35,12,12,12,15,7,3750,114,20,15,161,1
459,22.518822724161534,14,17,15,2657,7.09,11,13,12,12,4,5400,138,12,18,161,4
460,22.680355920602327,10,12,10,3424,6.8,11,10,9,14,9,2750,119,11,12,147,0
462,21.412731006160165,10,3,12,940,6.67,11,12,13,18,11,5300,124,21,14,178,0
463,22.496919917864478,10,13,12,165,6.93,7,14,12,12,7,3250,116,27,15,161,2
464,24.06297056810404,8,14,14,290,6.67,2,10,11,8,8,2500,109,11,14,117,0
465,21.533196440793976,10,3,11,2834,6.77,17,11,12,14,12,4000,111,16,14,147,0
466,25.27583846680356,12,13,14,2733,7.08,8,10,11,10,14,2750,107,13,1,73,0
467,20.799452429842574,14,16,14,2355,6.93,13,16,13,16,5,6100,148,30,20,185,11
468,26.529774127310063,12,13,11,347,6.99,11,12,11,9,10,2000,100,10,8,117,0
469,24.380561259411362,10,3,10,251,6.72,10,10,10,14,6,1250,88,14,2,66,-5
470,21.859000684462696,11,6,11,752,6.57,9,12,10,9,5,2500,105,18,11,117,0
471,22.532511978097194,13,14,14,2947,6.93,6,12,11,13,5,2450,99,25,13,96,6
472,21.746748802190282,12,12,14,747,7.0,10,13,12,13,8,4900,135,18,17,173,-1
473,19.529089664613277,10,15,11,514,6.87,5,11,12,18,7,1750,96,24,6,117,3
474,23.498973305954827,13,5,9,124,6.45,14,9,12,20,10,2400,109,14,14,161,0
475,24.84599589322382,12,12,9,2259,6.97,12,9,12,9,7,1350,92,8,7,73,0
476,21.0403832991102,11,12,11,1049,6.91,12,12,12,13,7,3750,115,25,18,147,1
477,24.83504449007529,14,13,11,62,6.6,6,12,12,10,5,4000,105,5,8,158,0
478,22.034223134839152,11,12,12,2882,6.88,17,14,10,13,13,6550,147,15,20,185,0
479,20.71731690622861,13,15,14,597,6.9,6,9,11,12,5,4550,122,25,19,140,4
480,20.369609856262834,13,13,11,1162,6.83,10,13,10,11,5,3250,121,20,12,161,0
481,20.525667351129364,13,15,15,2752,7.16,7,11,11,14,5,4350,114,21,19,140,11
482,21.385352498288842,13,13,11,183,7.16,8,13,9,17,6,1600,87,23,12,104,0
483,21.43463381245722,11,3,12,2622,6.67,13,9,13,7,6,1750,94,36,11,96,6
484,18.967830253251197,16,14,14,52,7.05,14,14,14,12,4,3250,115,20,19,178,3
485,23.65776865160849,11,13,12,1727,6.6,13,10,16,15,5,3750,110,10,10,130,0
486,22.491444216290212,12,13,13,3419,6.93,1,12,12,14,6,2500,113,14,17,147,0
487,20.588637919233403,12,13,13,1067,6.84,11,12,13,13,12,2500,117,25,14,161,5
488,21.388090349075977,15,13,14,254,6.75,13,10,13,12,7,5400,129,19,13,185,0
489,20.528405201916495,8,13,15,2139,6.89,12,8,10,8,7,5350,127,23,16,185,14
490,21.420944558521562,15,15,14,1208,6.99,12,13,11,12,11,2500,110,20,15,117,1
491,21.229295003422312,11,4,11,3420,6.87,17,13,12,19,7,2750,113,36,14,117,9
492,23.277207392197127,12,13,15,2884,6.81,12,13,11,15,11,5000,125,15,15,161,0
493,19.82751540041068,9,4,11,0,0.0,13,10,11,18,10,2000,98,18,15,96,0
494,20.161533196440793,13,10,10,408,6.4,13,12,9,11,10,1050,85,5,14,85,0
495,19.655030800821354,12,14,11,1448,6.87,14,10,11,18,6,1750,97,22,15,117,4
496,20.396988364134156,12,14,14,0,0.0,16,11,12,12,8,1000,83,9,2,66,0
497,19.534565366187543,11,13,11,399,6.64,12,11,12,12,5,2500,105,26,14,161,2
498,19.28268309377139,14,17,15,2946,7.07,11,9,11,12,7,4700,128,34,19,140,18
499,19.665982203969882,12,9,10,157,6.8,4,12,9,13,8,2850,95,6,11,96,0
500,19.50171115674196,14,15,14,2337,6.78,13,12,13,13,5,3500,120,22,14,161,3
501,20.71457905544148,12,13,13,763,6.79,9,10,11,18,8,1250,95,25,14,85,0
502,19.704312114989733,12,7,10,426,6.67,8,14,11,7,5,1250,100,20,11,147,2
503,19.731690622861056,11,3,10,2388,6.66,11,13,10,8,10,1500,90,22,5,85,0
504,23.356605065023956,11,16,14,2805,6.99,12,11,13,7,10,3750,109,19,14,158,5
505,20.161533196440793,13,11,13,434,6.74,1,11,10,14,5,1850,92,20,14,104,2
506,18.69678302532512,14,13,13,1120,6.99,9,13,16,14,12,2000,77,29,12,85,9
507,20.520191649555098,13,12,17,2250,7.11,12,11,11,17,5,3250,128,32,12,161,8
508,19.173169062286107,11,2,13,776,6.84,10,9,10,20,9,1500,96,17,11,96,0
509,18.798083504449007,12,13,12,962,6.92,9,12,12,12,5,1000,93,7,14,85,0
510,19.865845311430526,10,6,9,62,6.5,8,13,12,11,12,1500,93,23,10,117,0
511,18.034223134839152,11,3,13,407,6.67,6,11,19,7,5,1050,85,43,15,85,0
512,18.54072553045859,10,19,11,2071,6.64,9,9,7,19,10,750,88,22,13,96,5
513,30.524298425735797,10,12,16,835,6.71,11,8,12,10,8,5000,115,15,14,130,-1
514,29.451060917180012,14,13,12,2376,6.71,10,12,13,7,7,5500,134,4,14,185,-2
515,35.02258726899384,16,15,11,131,6.77,12,12,11,16,8,3050,111,21,14,104,-10
516,27.860369609856264,8,10,12,0,0.0,6,11,8,20,8,1500,90,14,6,66,-2
517,29.295003422313485,13,12,8,2236,6.8,11,8,8,11,4,1500,85,7,10,86,0
518,31.865845311430526,13,13,12,990,7.11,11,12,12,8,7,4250,110,25,8,117,-3
519,31.540041067761805,13,15,12,2055,6.9,11,10,11,11,8,3000,96,19,5,66,-6
520,29.166324435318277,12,12,12,2753,6.88,12,12,11,12,10,2650,108,12,15,104,-1
521,32.375085557837096,10,3,12,480,6.92,1,9,10,8,6,1250,84,14,6,66,-6
522,27.822039698836413,12,13,14,265,6.65,12,13,7,13,13,5950,128,17,17,178,-2
523,29.286789869952088,13,14,15,2518,7.06,12,12,11,12,7,4000,128,7,12,161,0
524,28.301163586584533,11,11,9,2842,7.17,11,11,10,10,7,1250,79,9,8,86,-1
525,30.573579739904176,13,11,10,0,0.0,5,10,10,13,12,1050,82,4,6,66,-3
526,30.247775496235455,8,11,15,1623,6.87,13,6,11,13,9,3800,113,14,5,66,-3
527,28.711841204654345,14,12,10,349,6.84,11,12,12,8,14,2750,102,8,5,117,-2
528,28.035592060232716,14,14,13,51,6.4,12,11,11,13,5,1600,87,5,13,94,0
529,28.522929500342233,11,12,12,326,7.03,13,10,11,11,4,3000,100,18,12,85,-2
530,29.00205338809035,13,13,10,666,6.93,14,12,12,15,13,4000,120,20,14,130,0
531,31.293634496919918,13,13,13,1927,7.18,11,11,10,14,9,3550,110,6,15,85,-4
532,29.700205338809035,11,13,10,2374,6.92,13,11,10,11,5,1050,82,5,2,66,0
533,26.518822724161534,9,8,13,643,7.02,11,11,11,10,6,3500,104,0,16,96,0
534,28.542094455852155,12,12,11,2666,7.22,13,9,10,10,9,3500,96,24,7,66,0
535,25.97946611909651,10,12,9,65,6.55,10,10,11,10,15,4500,118,7,14,161,0
536,26.625598904859686,11,11,9,90,6.4,7,10,10,15,6,2800,92,21,16,96,0
537,26.47501711156742,10,12,14,2870,6.9,10,10,13,14,7,4000,118,12,18,134,0
538,29.634496919917865,9,16,14,2026,6.56,8,13,10,11,5,5000,102,38,15,85,-1
539,26.874743326488705,15,16,15,2488,6.89,9,10,12,15,5,4250,92,11,9,80,0
540,27.485284052019164,9,13,14,2113,6.83,11,7,13,13,8,5000,127,8,14,173,0
541,26.661190965092402,11,12,9,2399,6.96,8,10,12,10,7,3250,105,1,12,96,0
542,26.746064339493497,14,15,14,481,6.82,13,14,11,18,5,5750,130,25,20,134,0
543,25.749486652977414,10,10,8,83,6.7,11,9,9,14,4,800,71,12,10,86,0
544,25.88911704312115,11,13,14,855,6.67,13,10,11,12,6,5250,136,9,13,185,3
545,29.56331279945243,10,13,12,218,6.53,10,7,13,14,8,3250,105,7,10,125,-2
546,27.975359342915812,13,12,14,3043,7.22,11,12,11,12,11,4500,131,7,14,161,2
547,27.107460643394933,10,9,13,1688,6.75,11,10,12,12,7,3500,118,4,10,117,0
548,27.50171115674196,13,12,12,1819,7.08,11,12,12,8,11,3500,115,0,12,96,-1
549,23.59479808350445,14,13,13,172,6.62,10,13,12,15,8,4550,123,15,19,140,1
550,25.44558521560575,15,4,14,3209,6.95,10,5,12,15,11,3700,118,7,11,117,0
551,25.297741273100616,14,12,12,1188,6.61,11,12,11,11,6,4250,127,6,15,178,0
552,24.50924024640657,12,15,16,3120,7.03,14,16,16,15,10,8100,169,6,17,173,5
553,25.075975359342916,7,6,8,361,6.71,10,12,11,12,8,3900,118,7,13,158,0
554,25.451060917180012,8,10,14,0,0.0,12,11,12,14,10,3000,113,1,11,120,0
555,24.73100616016427,13,16,14,960,6.77,11,11,11,13,6,5250,128,37,20,134,2
556,24.933607118412045,13,13,7,2562,6.69,13,7,13,11,11,4500,133,7,13,158,0
557,30.48870636550308,12,14,13,2000,7.04,12,9,12,10,14,3250,108,8,5,117,-3
558,24.78302532511978,9,4,14,2667,6.82,14,10,10,8,9,2000,90,10,11,73,0
559,27.759069130732374,13,14,13,96,6.6,12,13,11,14,5,5950,134,6,16,178,-1
560,28.161533196440793,11,13,12,170,6.82,9,10,11,10,10,2750,110,7,16,117,-1
561,26.50513347022587,11,12,13,92,6.67,10,9,11,13,8,4400,116,14,12,140,0
562,27.857631759069132,16,14,13,28,6.7,2,11,10,13,15,2700,94,11,12,158,-3
563,29.44558521560575,17,17,14,1855,6.99,13,14,16,17,8,6600,146,6,17,178,-1
564,27.474332648870636,13,12,12,2292,6.86,11,8,12,7,10,5000,126,8,15,178,-1
565,26.171115674195757,10,10,8,1989,6.74,9,13,10,15,10,1350,82,9,13,94,0
566,28.17248459958932,14,12,12,208,6.62,8,8,12,12,9,4750,123,13,14,161,0
567,27.59753593429158,13,12,12,2603,7.24,13,12,14,12,8,4850,126,9,15,116,0
568,28.10677618069815,11,18,10,2430,6.6,8,12,13,17,8,500,85,5,4,66,0
569,27.11567419575633,11,14,12,2998,7.11,7,12,12,8,12,5000,122,0,17,147,0
570,27.028062970568104,15,13,11,2232,6.98,12,13,13,12,11,3500,125,10,14,161,0
571,29.790554414784395,4,13,12,1923,6.54,12,8,10,15,4,2750,120,10,10,130,-2
572,28.65160848733744,13,12,11,2854,6.86,11,12,11,11,8,3100,116,6,10,117,-1
573,25.89185489390828,16,14,14,3361,6.92,10,10,12,10,10,4000,120,18,11,117,3
574,24.511978097193705,10,5,9,2406,6.89,16,14,10,14,14,3300,86,4,10,85,0
575,27.890485968514717,13,13,12,1502,6.82,9,10,11,13,11,1500,91,11,12,85,0
576,37.3305954825462,8,14,11,180,6.4,6,9,12,12,9,1600,78,34,5,66,-11
577,26.54072553045859,12,11,12,2475,6.62,11,10,12,13,6,5350,128,8,15,178,1
578,26.83915126625599,14,14,14,2518,7.01,13,11,15,16,7,6150,157,8,20,185,1
581,28.87337440109514,11,14,10,3720,6.85,13,11,14,15,7,5400,123,5,14,116,0
582,27.003422313483917,11,15,14,1868,7.01,13,13,12,12,4,4500,110,14,11,117,0
584,29.297741273100616,14,10,12,2045,6.75,12,12,9,13,3,6150,133,5,12,178,-1
585,29.61533196440794,11,11,10,2520,6.94,16,9,12,7,5,1500,104,4,12,85,0
586,24.31211498973306,10,11,13,1596,7.2,11,11,11,12,10,3500,115,9,11,117,0
587,25.305954825462013,12,13,13,746,7.19,13,9,11,12,9,3400,112,10,13,117,1
588,28.50650239561944,12,19,14,2600,7.38,2,11,13,19,9,1500,90,9,2,66,-1
589,25.49760438056126,9,12,12,3556,6.99,12,10,12,12,8,5250,129,3,15,147,0
590,23.479808350444902,12,14,18,226,6.6,12,14,5,10,5,4500,124,11,17,147,0
591,27.65776865160849,15,15,16,2203,6.79,13,11,12,15,8,5000,120,0,11,130,0
592,25.412731006160165,10,15,13,2460,6.71,2,11,11,15,5,1200,79,5,8,86,0
593,29.02943189596167,13,13,12,2682,7.06,10,13,12,13,8,2150,98,12,12,104,0
594,26.21492128678987,11,12,13,2735,6.87,13,12,12,13,8,3750,127,8,14,161,0
595,24.632443531827516,13,13,13,2472,6.63,13,14,11,12,9,3700,123,5,14,161,5
596,28.750171115674195,12,14,13,2430,6.91,12,12,12,14,8,3500,104,15,6,66,-2
598,26.45311430527036,13,13,12,1991,7.14,12,8,13,12,7,1950,94,9,12,94,-1
599,24.35044490075291,9,12,16,112,7.1,11,12,12,12,6,5000,125,10,18,161,0
600,25.013004791238878,11,13,12,550,6.82,10,6,10,12,13,4350,117,9,15,178,0
601,25.67008898015058,14,14,13,117,6.35,13,13,12,12,5,4100,122,8,14,178,1
602,22.529774127310063,11,11,13,521,6.93,13,12,12,16,6,2500,107,20,8,117,0
603,23.107460643394933,11,12,11,530,6.72,3,11,9,13,12,1500,80,20,8,73,0
604,23.170431211498972,9,3,10,0,0.0,10,11,10,16,10,1500,90,18,14,85,0
605,23.32375085557837,12,13,13,1959,6.96,7,13,10,8,9,1850,92,16,12,94,0
606,21.568788501026695,11,2,9,1054,6.9,14,9,12,20,7,1400,83,27,14,86,0
607,22.05886379192334,11,16,11,107,7.0,10,12,17,7,8,2000,70,21,11,73,0
608,22.217659137577,10,10,13,1151,6.85,7,11,10,15,8,1000,75,20,8,86,0
609,21.812457221081452,15,12,13,540,6.88,11,11,10,16,6,2500,105,28,8,117,1
610,22.43668720054757,12,17,9,241,7.1,11,10,14,7,9,850,77,19,3,66,0
611,21.932922655715263,12,13,13,19,0.0,15,9,20,11,12,2900,85,23,13,147,1
612,23.488021902806295,12,17,12,1754,6.98,10,9,12,13,5,5000,137,14,18,161,6
613,22.119096509240247,13,13,13,1979,6.78,12,12,11,14,6,4000,115,15,11,130,6
614,22.390143737166323,10,10,15,0,0.0,13,12,12,14,10,5000,115,27,12,116,0
615,23.482546201232033,14,15,12,2355,6.81,12,16,15,12,8,5500,144,14,15,185,6
616,23.904175222450377,11,7,12,1477,6.85,10,12,12,11,13,2500,104,19,10,85,0
617,24.511978097193705,13,2,10,466,6.72,11,12,11,13,9,1500,91,14,3,66,-4
618,24.413415468856947,15,15,13,3558,7.06,12,12,15,16,6,6000,148,8,17,173,0
619,22.140999315537304,11,14,18,2664,6.62,11,13,11,14,5,4750,123,18,14,185,5
620,25.727583846680357,14,11,13,237,7.03,12,11,11,8,14,4500,124,1,18,147,0
621,30.02053388090349,15,13,15,348,6.53,12,12,13,12,7,4250,125,5,15,130,-2
622,25.10335386721424,14,14,12,2698,6.74,13,14,12,14,7,5000,132,12,15,161,0
623,27.2580424366872,11,12,12,2270,6.81,13,11,12,12,6,5850,140,4,14,185,0
624,25.09240246406571,13,11,13,2969,7.63,12,11,9,8,4,2750,102,16,13,94,0
625,22.915811088295687,13,13,11,1930,6.83,8,10,13,14,9,5500,150,12,14,185,0
626,23.15400410677618,10,12,12,0,0.0,11,7,12,13,13,2900,125,12,18,160,0
627,25.971252566735114,15,16,14,2831,6.94,10,10,11,12,7,2500,115,6,11,117,0
628,24.240930869267626,11,5,11,1541,6.9,13,12,13,18,10,4250,122,10,12,147,0
629,24.4435318275154,9,4,10,893,6.96,13,12,20,15,13,1500,85,5,6,66,-1
630,21.229295003422312,11,3,13,0,0.0,13,13,19,18,13,750,70,32,12,158,0
631,26.083504449007528,11,6,12,921,6.5,3,13,11,17,5,750,75,12,6,66,0
632,22.42299794661191,13,14,13,1554,7.16,13,12,11,12,5,3800,130,16,15,173,7
633,26.338124572210816,9,6,11,2210,6.64,1,12,17,8,8,1400,88,10,12,94,0
634,28.577686516084874,14,15,12,605,6.53,12,11,14,11,9,1300,81,2,6,86,0
635,21.412731006160165,12,13,8,28,6.6,9,9,11,13,5,2000,102,32,13,158,0
636,24.15879534565366,11,9,10,3556,6.87,11,11,11,9,5,3000,120,9,14,147,0
637,23.41409993155373,15,12,11,2974,6.86,8,11,12,12,6,1700,89,31,10,104,7
638,19.318275154004105,11,11,16,2613,7.16,13,10,7,13,6,4000,133,26,20,134,2
639,21.26488706365503,8,13,10,390,6.87,9,11,10,13,7,950,74,22,10,86,0
640,20.865160848733744,12,14,13,3110,6.82,5,13,12,15,5,2750,112,28,15,161,15
641,23.312799452429843,12,14,12,2578,6.9,7,14,20,9,8,2400,98,19,11,73,0
642,22.661190965092402,13,14,14,798,6.89,5,12,11,13,9,3700,108,20,14,140,0
643,21.234770704996578,13,8,11,227,7.05,8,13,10,14,7,2000,70,10,14,73,0
644,23.091033538672143,11,16,11,450,7.44,10,9,15,17,6,1500,98,14,14,85,0
645,20.637919233401778,12,12,12,2417,6.97,6,8,10,7,5,2250,90,35,15,130,6
646,25.856262833675565,13,16,10,569,6.82,7,10,19,13,14,2000,95,8,16,104,1
647,20.95277207392197,12,6,11,272,6.84,11,12,11,10,11,1750,85,27,10,87,0
648,20.06297056810404,14,14,15,1437,6.79,12,12,11,17,12,4250,95,13,15,96,0
649,23.085557837097877,14,14,15,1990,6.74,12,14,13,15,6,4000,120,11,15,161,4
650,22.940451745379878,9,11,12,2440,7.16,11,7,12,8,10,4500,116,11,17,147,4
651,23.77549623545517,15,15,14,2459,6.99,15,16,14,10,9,4250,138,8,17,161,0
652,21.661875427789184,9,16,12,1913,6.8,11,9,11,13,8,4250,117,16,17,147,0
654,23.310061601642712,11,11,11,2612,6.88,6,11,11,12,7,2250,96,9,12,96,0
655,23.071868583162217,8,15,14,2697,6.88,7,9,11,13,15,2500,103,23,10,117,4
656,25.593429158110883,10,13,15,2041,7.19,14,11,12,11,6,5250,131,4,14,161,0
657,35.38124572210815,18,16,18,2953,7.08,20,20,13,12,11,7500,158,16,20,158,-5
658,33.16632443531827,12,12,11,730,6.74,12,12,12,15,8,2750,110,10,7,130,-6
660,36.427104722792606,15,16,12,1895,7.16,13,14,13,13,8,2500,105,20,6,91,-11
661,36.95003422313484,11,12,12,519,6.97,9,14,10,15,13,2900,88,39,15,87,-11
662,35.38672142368241,15,18,18,3510,6.82,14,19,15,16,3,7000,158,1,20,158,-9
663,33.987679671457904,13,12,13,2988,6.86,11,14,12,18,14,3800,106,25,8,73,-9
664,31.329226557152634,14,15,12,180,6.89,12,11,9,4,16,6450,144,11,16,178,-3
665,34.36002737850787,13,13,8,209,6.78,14,12,13,15,15,2750,115,5,11,130,-11
666,34.35728952772074,16,16,14,3558,7.02,15,14,12,12,5,5550,129,11,17,120,-6
667,30.836413415468858,18,15,16,2472,6.88,18,15,15,16,5,6500,134,21,17,161,1
668,34.784394250513344,16,15,14,528,6.84,8,9,9,15,4,3350,101,12,12,80,-8
670,32.48459958932238,12,15,15,1579,6.79,15,14,14,15,13,5500,135,15,14,173,-9
671,33.489390828199866,12,11,10,251,6.99,7,9,9,10,8,3000,90,24,7,73,-9
672,34.6611909650924,18,15,14,3443,6.92,10,15,15,15,9,4750,125,20,17,116,-4
673,33.489390828199866,16,17,14,656,6.74,14,15,14,15,5,5750,133,17,17,173,-6
674,31.42778918548939,16,14,12,3191,6.98,14,13,12,13,13,3250,130,5,14,130,-2
675,32.016427104722794,15,15,12,3787,6.87,13,12,14,14,10,6500,145,5,14,178,-4
676,30.26694045174538,18,15,15,2143,6.77,14,14,9,14,9,5150,133,12,15,178,-1
677,29.010266940451746,11,14,11,3599,6.98,12,10,13,12,10,6750,146,9,18,173,0
678,30.245037645448324,12,11,12,659,6.64,13,10,8,12,13,3000,110,25,12,104,-2
679,30.255989048596852,13,14,12,619,6.85,12,12,13,12,8,3400,101,19,14,80,0
680,31.60574948665298,12,8,13,1832,6.73,12,10,10,9,8,2000,95,25,8,91,-4
681,32.120465434633815,15,12,13,1858,6.92,12,10,11,14,8,5400,123,9,12,116,-3
682,29.010266940451746,14,12,15,3509,6.92,11,10,11,12,5,5400,123,13,14,116,0
683,29.401779603011637,14,13,13,2386,6.79,14,12,13,12,14,5600,139,5,14,178,-2
685,30.60369609856263,12,10,8,2676,6.83,10,10,9,8,16,2250,110,20,7,130,-5
686,28.97741273100616,13,17,15,3926,7.13,13,14,14,10,5,6950,154,1,16,178,0
687,27.994524298425734,15,18,14,433,7.12,14,15,14,14,8,5900,140,10,17,173,0
688,31.603011635865844,10,9,9,2852,6.94,2,12,11,8,7,2650,103,12,8,87,-6
689,31.449691991786448,9,10,13,1566,6.71,8,8,8,7,12,2000,90,20,4,91,-9
690,29.4839151266256,11,9,13,2397,7.12,10,9,10,9,7,2500,110,10,8,91,0
692,31.227926078028748,12,12,15,2487,6.78,10,11,10,16,6,2000,95,5,2,91,-3
693,30.652977412731005,15,14,13,1466,7.0,12,14,13,15,9,2250,110,5,9,91,-2
694,31.449691991786448,15,15,13,2899,6.94,11,15,12,12,9,3000,125,10,13,130,-1
695,28.8870636550308,17,12,15,3103,6.69,13,11,9,12,10,6400,139,15,16,161,1
696,30.340862422997947,14,13,12,2481,6.79,13,5,9,10,14,5300,115,17,20,147,-1
697,29.22381930184805,15,16,13,3402,6.94,10,13,16,13,7,7000,155,7,14,178,-1
698,28.317590691307323,15,13,14,1250,7.03,13,14,12,13,8,6750,149,13,17,178,1
699,31.679671457905545,9,17,15,2950,6.86,15,15,14,14,13,6650,143,9,16,178,-8
700,31.64955509924709,12,13,12,1592,6.75,10,10,9,12,8,2750,110,5,11,130,-1
701,29.409993155373034,11,10,11,257,6.92,7,11,9,10,11,2700,84,3,8,73,-1
702,29.634496919917865,15,12,11,1653,6.75,13,10,10,20,14,4000,128,7,14,173,-1
703,30.63107460643395,12,12,10,2912,6.61,8,12,10,10,9,2750,110,15,6,130,1
705,29.1088295687885,13,15,16,3554,7.06,15,14,13,13,8,6900,153,7,17,178,0
707,27.89322381930185,15,16,14,3206,6.94,12,14,12,10,8,3150,113,12,12,120,3
709,30.368240930869266,14,14,13,1601,6.85,11,11,12,14,10,2750,115,5,11,130,-2
710,30.60917180013689,11,14,10,2903,6.47,3,10,11,17,10,2200,94,8,8,73,-4
711,31.148528405201915,15,15,15,2156,6.81,13,12,14,16,3,2750,115,5,9,130,-3
712,27.45242984257358,10,9,12,3070,6.69,5,13,10,10,7,2800,106,3,9,87,-1
713,25.013004791238878,14,16,15,1665,6.74,13,15,15,16,7,6000,139,13,13,185,0
714,26.43394934976044,15,12,13,2159,6.77,12,8,12,11,5,2500,110,5,11,130,0
715,28.903490759753595,10,12,11,2520,6.89,10,10,11,11,12,2750,115,5,10,130,-1
716,29.10335386721424,14,18,13,230,6.9,10,12,12,7,11,4850,127,16,16,178,-2
